customer_id,name,email,region,segment,signup_date
C06016,Courtney Collier,iwilliams@example.org,Northeast,Regular,2024-08-17
C06017,Yolanda Smith,bpalmer@example.com,Southwest,New,2023-03-04
C06018,John Mora,christytorres@example.com,Midwest,At-Risk,2023-11-14
C06019,Heather Jackson,uwheeler@example.com,Southeast,Regular,2024-04-08
C06020,Anthony Morales,danieldoyle@example.net,Midwest,Regular,2023-06-01
C06021,Paul Johnson,kgardner@example.com,Midwest,Regular,2022-06-21
C06022,Patrick Smith,nicole31@example.org,Southwest,Regular,2023-12-02
C06023,Kenneth Gonzalez,grimesleslie@example.net,Northeast,Regular,2022-08-08
C06024,Kevin Mccoy,jamescooper@example.org,Southwest,Regular,2022-03-12
C06025,Christopher Morrison,fsmith@example.com,Midwest,Regular,2024-07-19
C06026,Charles Payne,khiggins@example.com,Southwest,Regular,2022-01-16
C06027,Sarah Davis,karla78@example.com,West,Regular,2022-02-27
C06028,Stephanie Rivera,mike09@example.org,West,Regular,2024-01-18
C06029,Brandon Ellis,johnsonjasmine@example.org,West,Regular,2023-12-27
C06030,Danielle Johnson,melissarojas@example.net,Northeast,Regular,2022-08-21
C06031,Maureen Hall,gilmorelori@example.net,Northeast,VIP,2024-07-14
C06032,Joseph Vaughn,careycarlos@example.org,Midwest,Regular,2023-09-23
C06033,Amy Johnson,pachecosamantha@example.com,Southwest,At-Risk,2022-06-19
C06034,Mark Carey,ischneider@example.com,Southwest,Regular,2022-08-16
C06035,Gerald Mitchell,donnabarrett@example.org,Southwest,Regular,2024-07-06
C06036,Tonya Davis,samuel06@example.com,Northeast,Regular,2023-12-13
C06037,Joseph Wallace,zamoraerin@example.com,Southwest,New,2023-11-10
C06038,Pamela Houston,audreytaylor@example.com,Southeast,Regular,2022-07-05
C06039,Mary Clark,lparker@example.org,Southeast,Regular,2024-10-13
C06040,Jenna Tyler,williamlang@example.com,Southwest,Regular,2024-11-21
C06041,Hannah Dyer,brucegomez@example.org,West,Regular,2022-01-09
C06042,Erin Elliott MD,sadkins@example.net,Southeast,Regular,2022-03-13
C06043,Denise Williams,wbrown@example.org,Southeast,Regular,2022-08-19
C06044,Noah Rojas,madison72@example.com,Southwest,Regular,2022-10-03
C06045,Lisa Adams,dhoward@example.com,Southwest,Regular,2022-05-02
C06046,Jenna Wallace,lauranorman@example.com,Midwest,Regular,2024-03-26
C06047,John Robinson,elizabethfleming@example.net,West,New,2023-10-12
C06048,Michael Young,tamaracastillo@example.com,Southeast,Regular,2023-01-03
C06049,Seth Winters,paul72@example.com,West,Regular,2024-04-20
C06050,Susan Kelly,pdoyle@example.org,Northeast,Regular,2023-12-19
C06051,Jason Pierce,washingtonlisa@example.com,Northeast,Regular,2023-11-27
C06052,Christine Parsons,david15@example.org,Southeast,New,2023-05-31
C06053,Micheal Rojas,dpratt@example.org,Southeast,Regular,2023-10-04
C06054,Amy Myers,briannacarlson@example.com,Northeast,At-Risk,2023-04-27
C06055,James Wallace,nday@example.org,Southeast,At-Risk,2022-01-29
C06056,Charles Ellis,beckerkristen@example.com,Southwest,Regular,2023-10-20
C06057,Lisa Brady,barbarathompson@example.com,Southwest,Regular,2022-10-15
C06058,Robert Nash,kimhansen@example.org,West,Regular,2022-03-07
C06059,Mario Perkins,espinozadanielle@example.com,Southeast,Regular,2022-06-17
C06060,Jennifer Dyer,iwhite@example.org,West,Regular,2023-11-18
C06061,Candace Lawrence,garciajohn@example.org,West,Regular,2024-08-20
C06062,Donna Campos,melanierollins@example.org,West,New,2022-01-22
C06063,Kathleen Cooper,susanryan@example.org,West,Regular,2022-01-16
C06064,Jason Donovan,david24@example.com,Southwest,Regular,2022-07-24
C06065,Pamela Lee,gblair@example.com,Southwest,Regular,2022-01-04
C06066,Suzanne Davidson,christopher90@example.net,Southeast,New,2023-01-04
C06067,Joshua Herrera,nuneztyler@example.com,West,Regular,2023-11-15
C06068,Kelsey Walters,heather36@example.net,Northeast,Regular,2022-06-08
C06069,Amber Pope,oharmon@example.net,Southeast,Regular,2023-07-02
C06070,Daniel Snyder,woodsjonathan@example.org,Northeast,New,2023-08-16
C06071,Jean Hughes,melissajones@example.com,Northeast,Regular,2023-05-01
C06072,Carlos Wood,frederickchristian@example.org,West,Regular,2023-12-07
C06073,Donald Garza,johnsonanthony@example.net,West,Regular,2024-12-03
C06074,Christopher Payne,brownpaula@example.com,West,Regular,2024-01-09
C06075,Eric Thomas,john08@example.org,Southwest,New,2022-07-25
C06076,James Dickerson,cmendez@example.org,Midwest,Regular,2023-10-26
C06077,Sarah Barry,pjackson@example.org,Southwest,Regular,2024-03-08
C06078,Colleen Clark,chad85@example.com,Northeast,New,2024-01-03
C06079,Brandy Andersen,whitedonna@example.net,Southeast,Regular,2023-07-21
C06080,John White,jdavis@example.com,West,Regular,2024-03-27
C06081,Alexander Shepherd,zcameron@example.net,West,Regular,2023-08-16
C06082,Michael Butler,petersjoseph@example.com,Southeast,Regular,2023-04-01
C06083,Christopher Swanson,scottjulia@example.net,Southeast,VIP,2024-09-18
C06084,Jason Dawson,janice45@example.org,Southwest,Regular,2024-09-29
C06085,Victor Mitchell,todd68@example.net,Southeast,New,2024-09-07
C06086,Patricia Kelly,tylermiranda@example.com,Southeast,New,2022-07-22
C06087,Willie Davis,nfoster@example.org,Midwest,New,2024-06-09
C06088,Kara Fox,smithmary@example.org,Southwest,VIP,2022-06-23
C06089,Marcus Taylor,wallacedonald@example.org,Midwest,Regular,2023-11-15
C06090,Kathy Flores,lgreen@example.org,Midwest,Regular,2023-05-02
C06091,Julian Brady,georgesmith@example.org,Southwest,Regular,2023-11-08
C06092,Matthew Ryan,osmith@example.net,Southwest,Regular,2024-04-15
C06093,Denise Hamilton,arellanoamber@example.com,Southeast,Regular,2023-11-06
C06094,Elizabeth Wilson,qmoody@example.com,Southwest,Regular,2022-02-27
C06095,James Bell,jacksonmichelle@example.net,Northeast,Regular,2022-08-16
C06096,Tina Chen,jessica06@example.com,Southeast,At-Risk,2023-06-24
C06097,Jacob Harris,jasongrimes@example.com,Southeast,Regular,2023-01-09
C06098,Renee Clark,katelynmartin@example.net,Southeast,Regular,2023-12-27
C06099,Patricia Swanson,iclark@example.net,Southeast,Regular,2024-07-27
C06100,Laura Wade,fbarajas@example.com,Midwest,Regular,2022-03-10
C06101,Mary Romero,morganrichardson@example.net,West,Regular,2024-12-16
C06102,Gregory Sandoval,steven80@example.net,West,Regular,2023-11-21
C06103,Stuart Rose,stanleyjeremy@example.net,Midwest,At-Risk,2024-08-11
C06104,Isaac Pineda,perezmarissa@example.net,Northeast,Regular,2022-12-06
C06105,Donald Hernandez,gregorylang@example.net,Southeast,Regular,2023-06-30
C06106,Daniel Fernandez,jguerrero@example.org,Southeast,New,2023-11-15
C06107,Charles Evans,jonathanross@example.com,Southeast,Regular,2024-06-21
C06108,George Bauer,griffinsean@example.net,Southwest,Regular,2024-06-11
C06109,Lauren Robinson,sylviarogers@example.net,Midwest,New,2023-07-01
C06110,Trevor Davis,jeffreyjackson@example.com,Southeast,At-Risk,2022-06-26
C06111,Sherry Huang MD,samanthaosborne@example.net,West,Regular,2024-06-09
C06112,Joshua Harris,lauraherrera@example.com,Northeast,At-Risk,2022-02-23
C06113,Stephanie Khan,michele74@example.net,Midwest,Regular,2024-01-10
C06114,Christine Terry,brian48@example.com,West,Regular,2023-10-17
C06115,Renee Daugherty,mclaughlinbrandon@example.org,Southeast,At-Risk,2023-07-27
C06116,Timothy Mitchell,kirkcassie@example.com,West,Regular,2022-05-09
C06117,Laura Jackson,gregorydavis@example.org,Southeast,Regular,2022-09-15
C06118,Steven Chandler,calderonkimberly@example.com,Northeast,Regular,2023-03-09
C06119,Robin Thompson,knoxjason@example.net,West,Regular,2023-01-11
C06120,Laura Gonzales,marylara@example.org,West,Regular,2022-02-11
C06121,Jordan Alexander II,jennifer68@example.net,Southeast,New,2023-06-09
C06122,Mr. James Morris DVM,oconnorpaul@example.net,Southwest,New,2022-11-30
C06123,Marisa Owens,amandawaters@example.org,Midwest,Regular,2023-12-09
C06124,Mr. Shawn Miranda,glendamartinez@example.org,Northeast,Regular,2024-09-07
C06125,Nicholas Gomez,usmith@example.org,Northeast,New,2024-11-23
C06126,Donald Barker,davidmorse@example.net,Midwest,Regular,2022-12-08
C06127,Debbie Perez,brenda54@example.com,Midwest,New,2023-02-04
C06128,Crystal Snyder,hannah24@example.com,Midwest,Regular,2022-06-13
C06129,David Mcdonald,hernandezdawn@example.org,West,Regular,2023-05-02
C06130,Sara Delgado,ingramdeborah@example.net,Midwest,Regular,2024-01-24
C06131,Jasmine Jordan,robersonrobert@example.com,Midwest,At-Risk,2023-07-08
C06132,Rachel Phillips,martinezkyle@example.org,Midwest,New,2023-02-05
C06133,Erica Bullock,hollywalsh@example.com,Midwest,At-Risk,2023-11-04
C06134,Karen Mckee,tyronebernard@example.com,Midwest,Regular,2024-08-07
C06135,Philip Johnson,cynthiasmith@example.com,Southwest,New,2022-12-16
C06136,Tony Jones,alyssagoodman@example.org,Northeast,Regular,2023-02-23
C06137,Jennifer Arnold,thomas52@example.com,Southeast,New,2023-12-06
C06138,Andrea Green,perezdebra@example.org,West,Regular,2023-01-12
C06139,Carolyn Sharp,hwright@example.net,Southeast,VIP,2023-02-11
C06140,Trevor Wilson,rpierce@example.com,Southeast,Regular,2024-10-13
C06141,Shelley Barber,ggibson@example.com,West,At-Risk,2023-01-30
C06142,Nathaniel Phillips,emily90@example.com,West,Regular,2022-09-20
C06143,Sarah Castro,linda58@example.com,Southwest,Regular,2022-07-07
C06144,Kimberly Benson,patrickjohnson@example.net,Northeast,Regular,2023-06-13
C06145,Rachel Barnett,kennethfoster@example.com,Northeast,New,2023-01-02
C06146,Melissa Johnson,qquinn@example.net,Midwest,Regular,2022-12-20
C06147,Jesse Terry,banderson@example.org,Northeast,VIP,2023-10-03
C06148,Amy Aguilar,gtate@example.com,Southwest,Regular,2024-04-13
C06149,John Zamora,margaretdavis@example.net,West,New,2024-03-11
C06150,Catherine Campos,edward46@example.org,West,Regular,2023-07-27
C06151,Zachary Alvarez,morseamanda@example.org,West,At-Risk,2022-06-26
C06152,Emily Oconnor,jreyes@example.net,Midwest,At-Risk,2024-06-29
C06153,Andrea Cox,fwells@example.net,Southeast,Regular,2024-01-10
C06154,Alan Brown,lmorris@example.org,Southwest,Regular,2022-09-04
C06155,Olivia Calderon,michael88@example.org,Southeast,Regular,2024-10-16
C06156,William Rowe,benjamin52@example.com,Northeast,VIP,2022-01-05
C06157,David Spence,lhartman@example.net,Northeast,New,2022-07-17
C06158,Jasmine Armstrong,mbruce@example.org,Northeast,VIP,2023-07-30
C06159,Monica Reyes,raymond95@example.net,Southwest,Regular,2023-07-31
C06160,Charles Monroe,odavidson@example.net,Southwest,New,2024-09-02
C06161,Janice Smith,teresa52@example.com,Southeast,Regular,2022-11-05
C06162,Raymond Palmer,petersonmichelle@example.org,West,Regular,2022-04-19
C06163,Diane Hughes,hernandezjill@example.net,Southwest,Regular,2023-02-05
C06164,Kathy Gallegos DVM,opatel@example.com,Northeast,New,2023-07-11
C06165,Allen Lawrence,donaldgray@example.com,Northeast,Regular,2022-08-12
C06166,Mary Hays,lisa62@example.org,Southwest,New,2024-04-10
C06167,Craig Medina,samantha10@example.org,Southwest,Regular,2024-05-03
C06168,Patricia Klein,elizabethcontreras@example.net,Southeast,VIP,2022-04-27
C06169,Kimberly Savage,christineyates@example.net,Southwest,Regular,2023-10-24
C06170,Kyle Thompson,umartinez@example.com,Southeast,Regular,2022-07-30
C06171,Tyler Bradley,fbates@example.com,Southwest,At-Risk,2023-03-13
C06172,Michael Anderson,nicholsteresa@example.net,Midwest,At-Risk,2022-05-06
C06173,Nicole Cherry,lchambers@example.com,Southeast,Regular,2023-02-16
C06174,Carl Douglas,kim26@example.com,West,VIP,2023-08-30
C06175,Cynthia White,keithcaitlin@example.com,Midwest,Regular,2023-08-01
C06176,Kristi Mcdonald,michael58@example.com,Southwest,New,2024-05-23
C06177,William Ryan,richard36@example.net,West,Regular,2022-07-20
C06178,Brian Lane,ericriley@example.org,Northeast,Regular,2024-01-31
C06179,Sharon Lopez,robert00@example.org,West,Regular,2022-04-08
C06180,Kenneth Baxter,john02@example.org,Midwest,Regular,2023-03-17
C06181,Anthony Hernandez,edward83@example.com,West,New,2023-09-16
C06182,Christopher Carlson,jyoung@example.org,Northeast,At-Risk,2024-07-22
C06183,Todd Flores,amorris@example.org,Northeast,Regular,2023-09-22
C06184,Brian Mendez,mpatterson@example.net,Midwest,Regular,2023-01-05
C06185,Richard Carter,mdorsey@example.com,West,Regular,2024-10-05
C06186,Ryan Hill,bartlettdavid@example.net,Southwest,Regular,2023-05-16
C06187,Jonathan Keith,christopher60@example.com,West,Regular,2022-11-19
C06188,David Jones,vickisampson@example.com,West,VIP,2023-06-21
C06189,Ethan Le,sarabrown@example.net,Northeast,At-Risk,2023-09-09
C06190,Janet Allen,jenniferrodriguez@example.org,Midwest,Regular,2024-04-08
C06191,Robert Mitchell,sweeneykaitlyn@example.net,Midwest,Regular,2024-05-19
C06192,Andre Blankenship,anitavaughn@example.org,West,Regular,2022-04-14
C06193,Doris Washington,kimlindsey@example.com,Northeast,Regular,2022-11-03
C06194,Tiffany Mercer,sean13@example.org,Midwest,Regular,2023-05-30
C06195,Douglas Simpson,garciajames@example.org,West,At-Risk,2022-08-26
C06196,Lisa Martinez,hallzachary@example.com,West,Regular,2022-10-02
C06197,Frank Wilson,madelinelong@example.org,Southwest,New,2022-05-13
C06198,Tammy Sharp,aguilarronnie@example.com,Northeast,Regular,2024-06-28
C06199,Ashley Acosta,hcampbell@example.net,Southwest,Regular,2024-04-21
C06200,Casey Fisher,jessicalewis@example.net,West,At-Risk,2024-11-05
C06201,Amanda Roy,taylor08@example.net,West,Regular,2022-05-31
C06202,Ashley Bowman,smiller@example.org,West,VIP,2022-08-05
C06203,Patricia Phillips,youngjohn@example.net,Midwest,Regular,2024-04-19
C06204,Jasmine Scott,mariabecker@example.com,Northeast,Regular,2023-01-19
C06205,Tracy Evans,santiagodebra@example.org,Southeast,Regular,2022-12-21
C06206,Trevor Proctor,dturner@example.com,Northeast,New,2024-09-12
C06207,Daniel Hamilton,reneecantrell@example.com,Midwest,Regular,2024-06-01
C06208,Laura Leonard,cabrerabryan@example.com,West,Regular,2024-12-17
C06209,Matthew Avila,lisahull@example.com,Southeast,New,2024-10-29
C06210,Kristen Tran,dwilliams@example.net,Southeast,New,2022-09-04
C06211,Shane Rodriguez,rileybetty@example.com,West,Regular,2022-08-28
C06212,Aimee Bean,iwilson@example.org,Southwest,Regular,2022-09-29
C06213,Brendan Palmer,normanhelen@example.net,Northeast,Regular,2024-05-06
C06214,Mark Alexander,rclayton@example.net,West,VIP,2023-08-02
C06215,Crystal Valdez,andrewsmith@example.com,Northeast,VIP,2022-01-22
C06216,Joseph Torres,lukecarter@example.com,West,Regular,2023-08-03
C06217,Hannah Boyer,pamela68@example.com,Southeast,Regular,2022-09-06
C06218,Janice Forbes,ymoore@example.com,Southwest,At-Risk,2024-01-08
C06219,Susan Davis,limelissa@example.org,Southwest,VIP,2023-09-03
C06220,Kyle Hartman,jacobcook@example.net,West,Regular,2022-01-06
C06221,Sandra Barnes,daniellereyes@example.net,West,VIP,2024-02-26
C06222,Michael Poole,jessicarodriguez@example.net,Southeast,Regular,2022-05-10
C06223,Autumn Jensen,bryan94@example.com,Northeast,Regular,2024-05-03
C06224,Robin Reese,mjimenez@example.com,Southeast,New,2022-12-02
C06225,Alice Williams,allendarlene@example.org,West,Regular,2024-08-19
C06226,Matthew Martinez,marissa40@example.net,Southeast,Regular,2022-01-07
C06227,Sara Miller,delgadoantonio@example.com,Southwest,Regular,2022-11-06
C06228,Robert Gomez,pcox@example.net,Southwest,Regular,2022-04-19
C06229,Erika Ramirez,zwells@example.com,Midwest,Regular,2024-05-26
C06230,James Howard,jonathon61@example.net,West,New,2023-12-31
C06231,Sara Brown,michael45@example.com,Southeast,Regular,2023-03-08
C06232,Stephanie Herrera,jonessamuel@example.org,Midwest,Regular,2023-09-03
C06233,Taylor Campbell,ghawkins@example.com,Southeast,Regular,2022-03-05
C06234,Tiffany Quinn,ryandowns@example.com,Northeast,Regular,2022-03-08
C06235,Anna Keller,donna82@example.org,West,Regular,2022-10-25
C06236,Jasmine Rodriguez,dmiller@example.net,West,Regular,2022-06-07
C06237,Paula Sanford,heatherpalmer@example.org,Northeast,Regular,2023-04-16
C06238,Patricia Johnson,montoyamichael@example.net,West,Regular,2023-04-02
C06239,Jose Ferguson,nsmith@example.com,Southwest,Regular,2023-05-12
C06240,Tommy Howard,iwilliams@example.org,Southeast,Regular,2023-08-22
C06241,Shelia Turner,brandonjohnson@example.com,Southwest,New,2022-12-03
C06242,Lawrence Schneider,peterbrown@example.net,Northeast,New,2023-01-02
C06243,Ryan Reyes,rachel43@example.org,Southwest,At-Risk,2023-08-19
C06244,Whitney Davis,mevans@example.net,Midwest,Regular,2023-12-29
C06245,David Vega,elizabeth17@example.com,Southwest,VIP,2023-11-03
C06246,Anna Graves,ngonzalez@example.net,Southwest,Regular,2023-11-18
C06247,Sean Johnson,betty46@example.org,Southeast,Regular,2023-10-05
C06248,Joshua Larsen,josephbarton@example.com,Southwest,New,2024-12-01
C06249,Amy Parker,carlos44@example.org,Southwest,Regular,2024-05-07
C06250,Victoria Berry,yhernandez@example.net,Northeast,Regular,2024-07-20
C06251,Kimberly Stewart,robin17@example.com,Southeast,Regular,2022-06-14
C06252,Matthew Miller,francisco53@example.com,Midwest,Regular,2022-03-17
C06253,Thomas Jordan,stoutkatrina@example.com,Southeast,Regular,2022-08-27
C06254,Travis Jones,jenniferthompson@example.net,West,Regular,2022-07-31
C06255,David Parker,davidroth@example.net,Southeast,Regular,2022-11-25
C06256,Philip Martin,bradleyemily@example.org,Midwest,VIP,2022-03-19
C06257,Mrs. Tara Gray,erinmorton@example.org,Southeast,Regular,2024-10-29
C06258,Mr. Jeffery Padilla DDS,johnsondavid@example.net,Northeast,Regular,2022-06-23
C06259,Dana Martinez,rrodriguez@example.net,Midwest,Regular,2022-10-02
C06260,William Romero,derrick85@example.net,Midwest,Regular,2024-07-05
C06261,John Green,travis37@example.com,Midwest,Regular,2023-07-04
C06262,Emma Howell,dpratt@example.com,Midwest,VIP,2023-08-26
C06263,Robin Contreras,duncanjames@example.com,Southwest,Regular,2022-11-26
C06264,James Merritt,sarahcarter@example.net,Midwest,Regular,2024-02-09
C06265,Lynn Stone,jacqueline00@example.com,Southwest,New,2022-07-21
C06266,John Andrews,josemartin@example.net,Midwest,At-Risk,2022-02-18
C06267,John Blankenship,arroyomichelle@example.com,Midwest,Regular,2022-08-22
C06268,Caitlyn Rivera,danielmaddox@example.com,Northeast,At-Risk,2022-08-22
C06269,Ryan Shepherd,corylozano@example.com,Northeast,New,2022-11-21
